id,name,card,date,amount,merchant,category
1,Robert Johnson,3517111172421930,2018-09-25 00:48:56,10.85,Garcia and Sons,pub
1,Robert Johnson,3517111172421930,2018-09-25 13:27:25,17.59,Johnson and Sons,coffee shop
1,Robert Johnson,3517111172421930,2018-09-25 20:23:14,2.79,"Kelly, Dyer and Schmitt",food truck
1,Robert Johnson,3517111172421930,2018-10-03 05:51:44,10.15,Marshall-Rojas,coffee shop
1,Robert Johnson,3517111172421930,2018-10-03 22:52:55,10.73,Colon Ltd,bar
1,Robert Johnson,3517111172421930,2018-10-18 20:04:43,5.68,Kelley-Roberts,food truck
1,Robert Johnson,3517111172421930,2018-11-07 12:48:48,10.32,"Pitts, Smith and Gonzalez",pub
1,Robert Johnson,3517111172421930,2018-11-09 07:37:01,10.74,"Vega, Jones and Castro",food truck
1,Robert Johnson,3517111172421930,2018-11-22 03:18:52,12.32,Hess-Fischer,food truck
1,Robert Johnson,3517111172421930,2018-11-26 05:11:39,2.27,"Pitts, Smith and Gonzalez",pub
1,Robert Johnson,3517111172421930,2018-11-29 06:20:42,10.26,Rowe-Abbott,pub
1,Robert Johnson,3517111172421930,2018-12-11 07:42:50,14.92,Greene LLC,restaurant
1,Robert Johnson,3517111172421930,2018-12-14 20:15:29,10.40,Martin Inc,restaurant
1,Robert Johnson,3517111172421930,2018-12-18 15:18:23,11.81,Vasquez-Parker,bar
1,Robert Johnson,3517111172421930,2018-12-18 18:40:57,11.42,"Boone, Davis and Townsend",pub
1,Robert Johnson,3517111172421930,2018-12-23 05:43:37,18.17,Osborne-Page,coffee shop
1,Robert Johnson,4761049645711555811,2018-01-11 19:36:21,1.72,"Bond, Lewis and Rangel",restaurant
1,Robert Johnson,4761049645711555811,2018-01-15 10:27:56,15.51,Russell-Thomas,restaurant
1,Robert Johnson,4761049645711555811,2018-01-19 10:15:55,3.93,Giles and Sons,pub
1,Robert Johnson,4761049645711555811,2018-01-24 13:17:19,1691.00,Osborne-Page,coffee shop
1,Robert Johnson,4761049645711555811,2018-01-29 11:52:48,5.14,"Harrison, Newton and Hansen",restaurant
1,Robert Johnson,4761049645711555811,2018-02-03 12:53:24,10.23,Baxter-Smith,restaurant
1,Robert Johnson,4761049645711555811,2018-02-06 10:55:49,2.49,Townsend-Anderson,restaurant
1,Robert Johnson,4761049645711555811,2018-02-07 01:36:19,5.64,Reed Group,food truck
1,Robert Johnson,4761049645711555811,2018-02-11 22:11:53,4.56,"Williams, Wright and Wagner",coffee shop
1,Robert Johnson,4761049645711555811,2018-02-12 15:26:58,7.73,Johnson and Sons,coffee shop
1,Robert Johnson,4761049645711555811,2018-02-19 08:50:36,12.17,Clark and Sons,food truck
1,Robert Johnson,4761049645711555811,2018-02-21 13:21:13,15.78,Miller-Blevins,pub
1,Robert Johnson,4761049645711555811,2018-03-14 13:39:02,11.33,"Guzman, Garcia and Church",bar
1,Robert Johnson,4761049645711555811,2018-03-17 21:08:36,13.27,Lowe PLC,restaurant
1,Robert Johnson,4761049645711555811,2018-03-24 02:22:57,11.11,Garcia PLC,food truck
1,Robert Johnson,4761049645711555811,2018-03-30 17:01:55,10.58,"Sanders, Parks and Mcfarland",coffee shop
1,Robert Johnson,4761049645711555811,2018-04-09 10:24:32,283.00,Johnson-Watts,restaurant
1,Robert Johnson,4761049645711555811,2018-04-10 13:16:51,10.30,"Jenkins, Peterson and Beck",restaurant
1,Robert Johnson,4761049645711555811,2018-04-13 00:49:59,10.10,Clark and Sons,food truck
1,Robert Johnson,4761049645711555811,2018-04-19 16:24:08,5.32,White-Hall,bar
1,Robert Johnson,4761049645711555811,2018-04-23 09:08:20,2.75,Marshall-Lopez,food truck
1,Robert Johnson,4761049645711555811,2018-05-13 06:16:39,10.04,Mccullough-Murphy,food truck
1,Robert Johnson,4761049645711555811,2018-05-18 23:47:57,18.70,"Brown, Estrada and Powers",coffee shop
1,Robert Johnson,4761049645711555811,2018-05-25 09:52:03,3.08,Marshall-Rojas,coffee shop
1,Robert Johnson,4761049645711555811,2018-06-07 19:19:09,11.42,"Brown, Ballard and Glass",restaurant
1,Robert Johnson,4761049645711555811,2018-06-15 19:45:25,17.34,Marshall-Lopez,food truck
1,Robert Johnson,4761049645711555811,2018-07-01 05:32:15,10.46,"Rodgers, Johnston and Macias",food truck
1,Robert Johnson,4761049645711555811,2018-07-09 11:52:10,1.40,Martin Inc,restaurant
1,Robert Johnson,4761049645711555811,2018-07-31 05:15:17,1302.00,Padilla-Clements,coffee shop
1,Robert Johnson,4761049645711555811,2018-08-17 05:25:32,10.21,Riggs-Adams,restaurant
1,Robert Johnson,4761049645711555811,2018-09-04 01:35:39,1790.00,Wallace and Sons,coffee shop
1,Robert Johnson,4761049645711555811,2018-09-06 08:28:55,1017.00,"Jacobs, Torres and Walker",bar
1,Robert Johnson,4761049645711555811,2018-09-06 21:55:02,1056.00,Hamilton-Mcfarland,restaurant
1,Robert Johnson,4761049645711555811,2018-09-08 16:32:23,4.93,Hess-Fischer,food truck
1,Robert Johnson,4761049645711555811,2018-09-14 15:53:09,16.01,"Fleming, Smith and Collins",bar
1,Robert Johnson,4761049645711555811,2018-09-21 11:34:02,11.12,Greene-Wood,bar
1,Robert Johnson,4761049645711555811,2018-09-26 08:48:40,1060.00,"Jenkins, Peterson and Beck",restaurant
1,Robert Johnson,4761049645711555811,2018-09-29 12:30:36,20.68,"Fisher, Salazar and Thomas",food truck
1,Robert Johnson,4761049645711555811,2018-10-03 02:04:52,10.92,Kidd-Lopez,food truck
1,Robert Johnson,4761049645711555811,2018-10-05 19:04:16,1.54,Patton-Rivera,bar
1,Robert Johnson,4761049645711555811,2018-10-08 17:55:15,11.71,"Nguyen, Bautista and Williams",pub
1,Robert Johnson,4761049645711555811,2018-10-13 17:11:10,11.87,Mccarty PLC,restaurant
1,Robert Johnson,4761049645711555811,2018-10-16 04:28:49,5.13,Hamilton-Mcfarland,restaurant
1,Robert Johnson,4761049645711555811,2018-10-16 13:27:33,484.00,Thomas-Garcia,food truck
1,Robert Johnson,4761049645711555811,2018-10-21 18:34:43,19.33,Sweeney-Paul,coffee shop
1,Robert Johnson,4761049645711555811,2018-10-23 15:14:23,8.90,Brown-Cunningham,pub
1,Robert Johnson,4761049645711555811,2018-11-01 18:35:49,15.83,"Johnson, Rivas and Anderson",restaurant
1,Robert Johnson,4761049645711555811,2018-11-02 01:03:21,10.17,Perry and Sons,bar
1,Robert Johnson,4761049645711555811,2018-11-05 22:30:35,10.83,"Walker, Campbell and Sullivan",food truck
1,Robert Johnson,4761049645711555811,2018-11-10 23:15:15,9.51,Martinez-Robinson,bar
1,Robert Johnson,4761049645711555811,2018-11-11 13:17:01,18.38,Marshall-Lopez,food truck
1,Robert Johnson,4761049645711555811,2018-11-17 12:17:15,10.94,"Jacobs, Torres and Walker",bar
1,Robert Johnson,4761049645711555811,2018-11-25 01:27:57,2.99,Horn Ltd,coffee shop
1,Robert Johnson,4761049645711555811,2018-11-26 20:54:39,267.00,"Rodgers, Johnston and Macias",food truck
1,Robert Johnson,4761049645711555811,2018-11-27 17:27:34,1660.00,Browning-Cantu,pub
1,Robert Johnson,4761049645711555811,2018-11-29 04:05:12,3.23,Rodriguez-Parker,food truck
1,Robert Johnson,4761049645711555811,2018-11-29 23:45:31,19.41,"Davis, Lowe and Baxter",food truck
1,Robert Johnson,4761049645711555811,2018-12-01 05:54:13,17.89,"Cox, Montgomery and Morgan",bar
1,Robert Johnson,4761049645711555811,2018-12-07 07:22:03,1894.00,"Curry, Scott and Richardson",bar
1,Robert Johnson,4761049645711555811,2018-12-09 06:01:33,10.09,Wallace and Sons,coffee shop
1,Robert Johnson,4761049645711555811,2018-12-19 23:53:53,6.68,Robertson-Smith,pub
1,Robert Johnson,4761049645711555811,2018-12-20 03:22:04,14.25,Patton-Rivera,bar
1,Robert Johnson,4761049645711555811,2018-12-21 06:05:54,18.67,Johnson and Sons,coffee shop
1,Robert Johnson,4761049645711555811,2018-12-30 19:28:21,11.26,Carter-Blackwell,pub
1,Robert Johnson,4761049645711555811,2018-12-30 23:23:09,1033.00,Thornton-Williams,pub
2,Shane Shaffer,4866761290278198714,2018-01-06 02:16:41,1.33,"Williams, Wright and Wagner",coffee shop
2,Shane Shaffer,4866761290278198714,2018-01-06 05:13:20,10.82,White-Hall,bar
2,Shane Shaffer,4866761290278198714,2018-01-07 15:10:27,17.29,Bartlett and Sons,pub
2,Shane Shaffer,4866761290278198714,2018-01-19 20:12:31,11.58,Pugh-Williams,bar
2,Shane Shaffer,4866761290278198714,2018-01-23 08:07:03,10.47,Gomez-Kelly,pub
2,Shane Shaffer,4866761290278198714,2018-02-03 18:05:39,1.41,"Allen, Ramos and Carroll",pub
2,Shane Shaffer,4866761290278198714,2018-02-08 05:12:18,18.32,Thornton-Williams,pub
2,Shane Shaffer,4866761290278198714,2018-02-23 13:04:55,6.96,"Wilson, Roberts and Davenport",food truck
2,Shane Shaffer,4866761290278198714,2018-03-05 15:43:47,17.06,Thomas-Garcia,food truck
2,Shane Shaffer,4866761290278198714,2018-03-06 04:01:25,4.10,"Williams, Wright and Wagner",coffee shop
2,Shane Shaffer,4866761290278198714,2018-03-11 09:33:38,10.08,Combs-Jones,food truck
2,Shane Shaffer,4866761290278198714,2018-03-18 18:55:28,11.22,Lee LLC,restaurant
2,Shane Shaffer,4866761290278198714,2018-03-20 17:15:15,1.64,Smith-Richards,pub
2,Shane Shaffer,4866761290278198714,2018-03-22 10:13:54,6.82,Greer Inc,bar
2,Shane Shaffer,4866761290278198714,2018-03-29 20:01:40,18.62,Stanton Group,pub
2,Shane Shaffer,4866761290278198714,2018-04-13 17:07:40,10.21,Fisher-Bolton,restaurant
2,Shane Shaffer,4866761290278198714,2018-04-19 05:14:16,10.31,Ramirez-Carr,coffee shop
2,Shane Shaffer,4866761290278198714,2018-05-01 19:42:46,6.55,Lopez-Kelly,restaurant
2,Shane Shaffer,4866761290278198714,2018-05-06 00:05:30,12.11,"Nguyen, Bautista and Williams",pub
2,Shane Shaffer,4866761290278198714,2018-05-12 14:28:04,18.90,"Mcdaniel, Hines and Mcfarland",coffee shop
2,Shane Shaffer,4866761290278198714,2018-05-12 19:53:37,3.31,Rodriguez-Parker,food truck
2,Shane Shaffer,4866761290278198714,2018-05-22 22:34:52,1.19,Baker Inc,food truck
2,Shane Shaffer,4866761290278198714,2018-06-02 19:39:36,15.95,"Vega, Jones and Castro",food truck
2,Shane Shaffer,4866761290278198714,2018-06-14 11:45:43,5.13,Wood-Ramirez,bar
2,Shane Shaffer,4866761290278198714,2018-06-15 09:16:06,12.64,Smith PLC,bar
2,Shane Shaffer,4866761290278198714,2018-06-19 02:45:45,17.25,Rowe-Abbott,pub
2,Shane Shaffer,4866761290278198714,2018-06-24 22:54:41,4.96,"Richardson, Smith and Jordan",food truck
2,Shane Shaffer,4866761290278198714,2018-07-01 03:34:39,10.09,Little-Floyd,pub
2,Shane Shaffer,4866761290278198714,2018-07-01 23:06:28,10.26,Yoder-Zavala,food truck
2,Shane Shaffer,4866761290278198714,2018-07-05 17:19:48,3.43,Wood-Ramirez,bar
2,Shane Shaffer,4866761290278198714,2018-07-28 03:34:44,17.16,Vasquez-Parker,bar
2,Shane Shaffer,4866761290278198714,2018-08-05 14:41:31,4.09,Ramirez-Carr,coffee shop
2,Shane Shaffer,4866761290278198714,2018-08-14 12:33:56,4.89,"Miller, Chavez and Cobb",food truck
2,Shane Shaffer,4866761290278198714,2018-08-16 07:51:18,10.29,Thornton-Williams,pub
2,Shane Shaffer,4866761290278198714,2018-08-19 05:06:51,19.51,"Rodgers, Johnston and Macias",food truck
2,Shane Shaffer,4866761290278198714,2018-08-23 02:43:10,10.06,"Vega, Jones and Castro",food truck
2,Shane Shaffer,4866761290278198714,2018-08-26 05:44:04,2.74,"Nguyen, Bautista and Williams",pub
2,Shane Shaffer,4866761290278198714,2018-09-15 10:53:50,4.70,"Pitts, Smith and Gonzalez",pub
2,Shane Shaffer,4866761290278198714,2018-09-20 19:13:12,3.05,Kennedy-Chen,bar
2,Shane Shaffer,4866761290278198714,2018-09-25 03:08:58,3.92,"Cox, Montgomery and Morgan",bar
2,Shane Shaffer,4866761290278198714,2018-09-29 07:16:40,11.35,"Johnson, Rivas and Anderson",restaurant
2,Shane Shaffer,4866761290278198714,2018-10-02 18:48:15,1.17,Clark and Sons,food truck
2,Shane Shaffer,4866761290278198714,2018-10-07 11:21:08,2.92,Wheeler-Moreno,food truck
2,Shane Shaffer,4866761290278198714,2018-10-11 09:37:18,10.17,"Davis, Lowe and Baxter",food truck
2,Shane Shaffer,4866761290278198714,2018-10-16 02:08:07,13.06,"Walker, Deleon and Wolf",restaurant
2,Shane Shaffer,4866761290278198714,2018-10-24 09:56:38,16.84,White-Hall,bar
2,Shane Shaffer,4866761290278198714,2018-10-30 09:45:03,16.64,Baker Inc,food truck
2,Shane Shaffer,4866761290278198714,2018-10-30 18:54:22,5.87,Ruiz-Anderson,pub
2,Shane Shaffer,4866761290278198714,2018-11-04 19:40:03,11.41,Marshall-Lopez,food truck
2,Shane Shaffer,4866761290278198714,2018-11-11 12:11:32,2.25,Mccarty-Thomas,bar
2,Shane Shaffer,4866761290278198714,2018-11-30 06:29:40,10.08,White-Hall,bar
2,Shane Shaffer,4866761290278198714,2018-12-02 04:22:01,4.29,Williams Inc,pub
2,Shane Shaffer,4866761290278198714,2018-12-08 06:57:18,12.39,Greene LLC,restaurant
2,Shane Shaffer,4866761290278198714,2018-12-13 06:21:43,19.36,"Johnson, Rivas and Anderson",restaurant
2,Shane Shaffer,4866761290278198714,2018-12-16 13:44:25,11.38,"Bell, Gonzalez and Lowe",pub
2,Shane Shaffer,4866761290278198714,2018-12-22 23:29:09,10.20,Brown-Cunningham,pub
2,Shane Shaffer,675911140852,2018-01-10 10:07:20,10.91,Ruiz-Anderson,pub
2,Shane Shaffer,675911140852,2018-01-16 06:29:35,17.64,Martinez-Robinson,bar
2,Shane Shaffer,675911140852,2018-01-26 11:32:35,11.39,"Maxwell, Tapia and Villanueva",coffee shop
2,Shane Shaffer,675911140852,2018-02-08 12:15:41,15.39,"Jacobs, Torres and Walker",bar
2,Shane Shaffer,675911140852,2018-02-26 01:52:16,1.01,Fowler and Sons,food truck
2,Shane Shaffer,675911140852,2018-02-27 08:27:00,18.52,Wilson and Sons,restaurant
2,Shane Shaffer,675911140852,2018-03-10 08:52:09,13.53,Collins LLC,coffee shop
2,Shane Shaffer,675911140852,2018-03-10 19:52:29,4.13,"Cline, Myers and Strong",restaurant
2,Shane Shaffer,675911140852,2018-03-12 05:07:34,3.79,"Brown, Ballard and Glass",restaurant
2,Shane Shaffer,675911140852,2018-03-15 06:41:30,15.24,Vasquez-Parker,bar
2,Shane Shaffer,675911140852,2018-03-20 06:01:25,10.15,Mitchell Group,coffee shop
2,Shane Shaffer,675911140852,2018-04-01 11:54:51,1.08,Wheeler-Moreno,food truck
2,Shane Shaffer,675911140852,2018-04-07 16:40:23,6.50,Perry and Sons,bar
2,Shane Shaffer,675911140852,2018-04-08 11:31:27,11.26,Best Inc,restaurant
2,Shane Shaffer,675911140852,2018-04-17 01:50:13,10.26,Marshall-Lopez,food truck
2,Shane Shaffer,675911140852,2018-04-29 18:35:27,0.70,Martinez Group,restaurant
2,Shane Shaffer,675911140852,2018-05-06 14:01:43,10.91,Lee LLC,restaurant
2,Shane Shaffer,675911140852,2018-05-10 00:19:48,3.42,Martin Inc,restaurant
2,Shane Shaffer,675911140852,2018-05-24 20:39:06,1.76,Griffin-Woodard,bar
2,Shane Shaffer,675911140852,2018-05-28 07:57:39,15.96,"Pitts, Salinas and Garcia",coffee shop
2,Shane Shaffer,675911140852,2018-06-01 06:25:18,13.03,"Brown, Estrada and Powers",coffee shop
2,Shane Shaffer,675911140852,2018-06-01 11:31:13,14.24,"Davis, Lowe and Baxter",food truck
2,Shane Shaffer,675911140852,2018-06-05 11:13:42,16.96,Johnson and Sons,coffee shop
2,Shane Shaffer,675911140852,2018-06-06 18:54:28,10.65,Gomez-Kelly,pub
2,Shane Shaffer,675911140852,2018-06-18 19:37:57,1.67,Townsend-Anderson,restaurant
2,Shane Shaffer,675911140852,2018-07-03 21:30:30,4.78,Edwards-Aguirre,coffee shop
2,Shane Shaffer,675911140852,2018-07-06 03:02:41,16.99,"Bryant, Thomas and Collins",pub
2,Shane Shaffer,675911140852,2018-07-07 14:55:25,7.41,Rivera PLC,pub
2,Shane Shaffer,675911140852,2018-07-08 14:50:38,3.13,"Wilson, Roberts and Davenport",food truck
2,Shane Shaffer,675911140852,2018-07-22 12:37:13,10.33,Johnson-Fuller,pub
2,Shane Shaffer,675911140852,2018-08-06 16:17:07,16.55,"Young, Hull and Williams",pub
2,Shane Shaffer,675911140852,2018-08-26 06:56:54,9.48,"Vega, Jones and Castro",food truck
2,Shane Shaffer,675911140852,2018-09-10 14:18:24,4.15,Perry and Sons,bar
2,Shane Shaffer,675911140852,2018-09-15 04:53:10,15.21,Smith-Richards,pub
2,Shane Shaffer,675911140852,2018-09-16 17:27:47,17.72,"Jacobs, Torres and Walker",bar
2,Shane Shaffer,675911140852,2018-09-21 01:57:52,1.58,Patton-Rivera,bar
2,Shane Shaffer,675911140852,2018-09-22 10:01:08,11.52,"Harrison, Newton and Hansen",restaurant
2,Shane Shaffer,675911140852,2018-10-05 18:25:07,10.02,Best Inc,restaurant
2,Shane Shaffer,675911140852,2018-10-28 02:29:29,2.89,Thornton-Williams,pub
2,Shane Shaffer,675911140852,2018-10-30 07:27:12,10.45,"Murphy, Heath and Fields",restaurant
2,Shane Shaffer,675911140852,2018-11-15 04:26:02,16.40,Lowe PLC,restaurant
2,Shane Shaffer,675911140852,2018-12-13 15:28:18,10.06,"Rodriguez, Dunlap and Nunez",coffee shop
2,Shane Shaffer,675911140852,2018-12-28 15:30:55,11.03,Riggs-Adams,restaurant
3,Elizabeth Sawyer,30078299053512,2018-01-16 08:02:04,17.36,Ferguson Ltd,coffee shop
3,Elizabeth Sawyer,30078299053512,2018-01-20 03:19:33,17.64,"Nguyen, Bautista and Williams",pub
3,Elizabeth Sawyer,30078299053512,2018-02-14 04:16:16,17.77,Mccarty-Thomas,bar
3,Elizabeth Sawyer,30078299053512,2018-03-01 21:29:05,1119.00,Santos-Fitzgerald,pub
3,Elizabeth Sawyer,30078299053512,2018-03-02 03:35:56,4.40,Padilla-Clements,coffee shop
3,Elizabeth Sawyer,30078299053512,2018-03-02 18:53:41,15.95,Lopez-Kelly,restaurant
3,Elizabeth Sawyer,30078299053512,2018-03-03 14:02:41,10.28,"Nguyen, Bautista and Williams",pub
3,Elizabeth Sawyer,30078299053512,2018-03-09 13:55:45,10.72,Smith-Stephens,coffee shop
3,Elizabeth Sawyer,30078299053512,2018-03-16 13:00:13,10.09,Ramirez-Carr,coffee shop
3,Elizabeth Sawyer,30078299053512,2018-03-23 18:20:40,3.41,Russell-Thomas,restaurant
3,Elizabeth Sawyer,30078299053512,2018-03-25 08:27:43,5.17,Santos-Fitzgerald,pub
3,Elizabeth Sawyer,30078299053512,2018-03-27 12:20:26,11.01,Baxter-Smith,restaurant
3,Elizabeth Sawyer,30078299053512,2018-04-01 01:48:11,1.71,Santos-Fitzgerald,pub
3,Elizabeth Sawyer,30078299053512,2018-04-04 06:41:06,6.07,Perry and Sons,bar
3,Elizabeth Sawyer,30078299053512,2018-04-17 21:18:22,11.23,Carter-Blackwell,pub
3,Elizabeth Sawyer,30078299053512,2018-05-11 03:05:18,11.10,Wallace and Sons,coffee shop
3,Elizabeth Sawyer,30078299053512,2018-05-16 08:50:23,5.55,Hamilton-Mcfarland,restaurant
3,Elizabeth Sawyer,30078299053512,2018-05-18 20:36:31,20.07,Carter-Blackwell,pub
3,Elizabeth Sawyer,30078299053512,2018-05-31 15:00:56,3.81,Ruiz-Anderson,pub
3,Elizabeth Sawyer,30078299053512,2018-06-06 06:52:48,10.65,Garcia PLC,food truck
3,Elizabeth Sawyer,30078299053512,2018-06-07 02:50:10,12.69,"Cooper, Carpenter and Jackson",food truck
3,Elizabeth Sawyer,30078299053512,2018-06-24 06:44:44,2.36,Armstrong PLC,food truck
3,Elizabeth Sawyer,30078299053512,2018-06-27 22:41:22,9.84,Sweeney-Paul,coffee shop
3,Elizabeth Sawyer,30078299053512,2018-07-11 16:55:22,1159.00,Rowe-Abbott,pub
3,Elizabeth Sawyer,30078299053512,2018-07-14 06:09:18,1160.00,Martinez-Robinson,bar
3,Elizabeth Sawyer,30078299053512,2018-07-28 10:07:18,5.41,Perry and Sons,bar
3,Elizabeth Sawyer,30078299053512,2018-08-01 18:41:54,2.78,Bartlett and Sons,pub
3,Elizabeth Sawyer,30078299053512,2018-08-03 22:47:24,12.02,Henderson and Sons,restaurant
3,Elizabeth Sawyer,30078299053512,2018-08-08 12:25:31,7.10,"Rodgers, Johnston and Macias",food truck
3,Elizabeth Sawyer,30078299053512,2018-08-21 19:56:37,4.62,"Fleming, Smith and Collins",bar
3,Elizabeth Sawyer,30078299053512,2018-08-21 20:46:33,188.00,Greene LLC,restaurant
3,Elizabeth Sawyer,30078299053512,2018-09-09 03:39:06,626.00,"Jacobs, Torres and Walker",bar
3,Elizabeth Sawyer,30078299053512,2018-09-16 22:33:58,2.88,Garcia-White,pub
3,Elizabeth Sawyer,30078299053512,2018-09-18 03:15:30,5.10,Jarvis-Turner,pub
3,Elizabeth Sawyer,30078299053512,2018-09-21 18:49:20,1.71,"Mcdaniel, Hines and Mcfarland",coffee shop
3,Elizabeth Sawyer,30078299053512,2018-09-25 04:35:54,10.35,Riggs-Adams,restaurant
3,Elizabeth Sawyer,30078299053512,2018-09-29 22:35:09,11.30,Martinez Group,restaurant
3,Elizabeth Sawyer,30078299053512,2018-10-02 03:47:37,15.91,Johnson-Fuller,pub
3,Elizabeth Sawyer,30078299053512,2018-10-05 08:27:56,1.36,Sweeney-Paul,coffee shop
3,Elizabeth Sawyer,30078299053512,2018-10-07 14:40:34,757.00,Colon Ltd,bar
3,Elizabeth Sawyer,30078299053512,2018-10-11 23:29:33,206.00,"Walker, Deleon and Wolf",restaurant
3,Elizabeth Sawyer,30078299053512,2018-10-14 00:04:44,11.20,Wood-Ramirez,bar
3,Elizabeth Sawyer,30078299053512,2018-10-17 18:16:16,10.38,Ferguson Ltd,coffee shop
3,Elizabeth Sawyer,30078299053512,2018-10-19 01:07:37,1053.00,Herrera Group,restaurant
3,Elizabeth Sawyer,30078299053512,2018-10-25 15:27:38,10.02,Thomas-Garcia,food truck
3,Elizabeth Sawyer,30078299053512,2018-11-10 21:39:05,11.37,Yoder-Zavala,food truck
